id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
3998,skateboard,,prancha de skate,B2,noun,,,He practiced tricks on his skateboard at the park every Saturday.,Ele praticava manobras no seu skate no parque todo sábado.,
3931,shirt,,camisa,B2,noun,,,He decided to wear a blue shirt to the party to match his friend's outfit.,Ele decidiu usar uma camisa azul para a festa para combinar com o traje do amigo.,
4016,slavery,,escravidão,B2,noun,,,Many countries have laws that aim to prevent modern slavery and protect the rights of workers.,Muitos países têm leis que visam prevenir a escravidão moderna e proteger os direitos dos trabalhadores.,
3934,shoe,,sapato,B2,noun,,,She decided to buy a new shoe to match her favorite dress for the party.,Ela decidiu comprar um sapato novo para combinar com seu vestido favorito para a festa.,
3999,sketch,,"esboço, rascunho",B2,noun,,,I always make a quick sketch of my ideas before starting a new project.,Eu sempre faço um esboço rápido das minhas ideias antes de começar um novo projeto.,
4027,slip,,"escorregar, deslizar, derrapar",C1,noun,,,"Despite his careful planning, a sudden slip on the icy pavement left him embarrassed and sprawled on the ground.","Apesar de seu planejamento cuidadoso, um escorregão repentino na calçada escorregadia o deixou envergonhado e estirado no chão.",
3936,shook,,passado de shake,B2,noun,,,"When he heard the news, he shook his head in disbelief.","Quando ele ouviu a notícia, balançou a cabeça em descrença.",
4005,skin,,pele,B2,noun,,,She applied sunscreen to protect her skin from the sun's harmful rays.,Ela aplicou protetor solar para proteger a pele dos raios prejudiciais do sol.,
4028,slippery,,escorregadio,C1,adjective,,,"The icy sidewalk became particularly slippery after the recent thaw, making it hazardous for pedestrians.","A calçada gelada se tornou particularmente escorregadia após o recente descongelamento, tornando-a perigosa para os pedestres.",
4007,skirt,,saia,B2,noun,,,She wore a beautiful blue skirt to the party that matched her shoes perfectly.,Ela usou uma linda saia azul na festa que combinava perfeitamente com seus sapatos.,
3939,shore,,"costa, litoral",B2,noun,,,"We walked along the shore, collecting seashells and enjoying the warm breeze.","Caminhamos pela costa, coletando conchas e aproveitando a brisa morna.",
4033,small,,pequeno,C1,noun,,,"Despite its small size, the company has managed to make a significant impact in the tech industry.","Apesar de seu pequeno tamanho, a empresa conseguiu ter um impacto significativo na indústria de tecnologia.",
3948,shovel,,pá para remover materiais,B2,noun,,,He used a shovel to dig a hole in the backyard for the new tree.,Ele usou uma pá para cavar um buraco no quintal para a nova árvore.,
4008,sky,,céu [espaço acima],B2,noun,,,"As the sun began to set, the sky turned beautiful shades of orange and pink.","À medida que o sol começava a se pôr, o céu se transformou em belos tons de laranja e rosa.",
3952,shrimp,,camarão,B2,noun,,,I ordered a delicious pasta dish with shrimp and garlic for dinner.,Eu pedi um delicioso prato de massa com camarão e alho para o jantar.,
4040,smooth,,"liso, macio, plano",C1,noun,,,"The artist's brushstrokes created a smooth texture on the canvas, enhancing the overall depth of the painting.","As pinceladas do artista criaram uma textura suave na tela, realçando a profundidade geral da pintura.",
4009,skylight,,"claraboia, entrada de luz",B2,noun,,,The living room feels much brighter and more spacious thanks to the large skylight above.,A sala de estar parece muito mais iluminada e espaçosa graças ao grande claraboia acima.,
3953,shut,,fechar também passado e particípio,B2,adjective,,,Please make sure to shut the door quietly when you leave the room.,"Por favor, certifique-se de fechar a porta com cuidado ao sair do quarto.",
4044,snake,,"cobra, serpente",C1,noun,,,"While hiking through the dense forest, we were startled to come across a snake basking in the sunlight on the path ahead.","Enquanto caminhávamos pela densa floresta, ficamos surpresos ao nos depararmos com uma cobra se aquecendo ao sol no caminho à frente.",
4010,skyline,,"linha do horizonte, panorama, silhueta",B2,noun,,,"The skyline of the city was breathtaking at sunset, with the buildings glowing in shades of orange and pink.","O horizonte da cidade era de tirar o fôlego ao pôr do sol, com os edifícios brilhando em tons de laranja e rosa.",
3966,signature,,assinatura,B2,noun,,,Please make sure to sign the document with your signature before submitting it.,"Por favor, certifique-se de assinar o documento com sua assinatura antes de enviá-lo.",
4011,slacks,,calças compridas,B2,noun,,,He decided to wear a nice shirt and slacks for the job interview to make a good impression.,Ele decidiu usar uma camisa bonita e calças sociais para a entrevista de emprego para causar uma boa impressão.,
4046,snapshot,,foto [instantânea],C1,noun,,,"The artist captured a breathtaking snapshot of the bustling city at dusk, showcasing the vibrant lights and dynamic energy of urban life.","O artista capturou uma impressionante imagem da cidade movimentada ao crepúsculo, exibindo as luzes vibrantes e a energia dinâmica da vida urbana.",
3974,similar,,similar,B2,noun,,,Many people find that their interests are similar to those of their friends.,Muitas pessoas acham que seus interesses são semelhantes aos de seus amigos.,
3975,simple,,simples,B2,noun,,,I prefer a simple solution to the problem rather than a complicated one.,Eu prefiro uma solução simples para o problema em vez de uma complicada.,
4014,slap,,"tapa, bofetada",B2,noun,,,"After the argument, he felt a sudden urge to give her a slap, but he knew it was wrong.","Depois da discussão, ele sentiu uma súbita vontade de dar um tapa nela, mas sabia que era errado.",
4054,snow,,neve; nevar,C1,noun,,,"As the first snow of the season blanketed the city, people rushed to capture the enchanting scene on their cameras.","À medida que a primeira neve da temporada cobria a cidade, as pessoas se apressavam para capturar a cena encantadora em suas câmeras.",
3998,skateboard,,prancha de skate,B2,noun,,,She practiced tricks on her skateboard every afternoon at the park.,Ela praticava manobras no seu skate todas as tardes no parque.,
4015,slave,,escravo,B2,noun,,,The story of the slave highlighted the struggles for freedom and equality throughout history.,A história do escravo destacou as lutas por liberdade e igualdade ao longo da história.,
4057,soap,,sabão,C1,noun,,,"After the long hike, I was grateful to finally wash my hands with soap to remove the dirt and grime.","Depois da longa trilha, fiquei grato por finalmente poder lavar as mãos com sabão para remover a sujeira e a imundície.",
3999,sketch,,"esboço, rascunho",B2,noun,,,"She showed me her sketch of the park, which included all the trees and benches she wanted to add.","Ela me mostrou seu esboço do parque, que incluía todas as árvores e bancos que ela queria adicionar.",
4016,slavery,,escravidão,B2,noun,,,Many countries have laws that aim to prevent slavery and protect human rights.,Muitos países têm leis que visam prevenir a escravidão e proteger os direitos humanos.,
4064,society,,sociedade,C1,noun,,,A healthy society thrives on open dialogue and mutual respect among its diverse members.,Uma sociedade saudável prospera com diálogo aberto e respeito mútuo entre seus diversos membros.,
4005,skin,,pele,B2,noun,,,She applied sunscreen to protect her skin from the harmful effects of the sun.,Ela aplicou protetor solar para proteger a pele dos efeitos nocivos do sol.,
4027,slip,,"escorregar, deslizar, derrapar",C1,noun,,,"Despite her careful steps, she felt a sudden slip on the icy pavement that nearly sent her sprawling.","Apesar de seus passos cuidadosos, ela sentiu um escorregão repentino no pavimento gelado que quase a fez cair.",
4007,skirt,,saia,B2,noun,,,She decided to wear a colorful skirt to the party to brighten up her outfit.,Ela decidiu usar uma saia colorida para a festa para alegrar seu visual.,
4067,sofa,,sofá,C1,noun,,,"After a long day at work, I love to unwind on my comfortable sofa with a good book and a cup of tea.","Depois de um longo dia de trabalho, adoro relaxar no meu sofá confortável com um bom livro e uma xícara de chá.",
4028,slippery,,escorregadio,C1,adjective,,,"After the rain, the path became particularly slippery, making it essential to tread carefully to avoid falling.","Após a chuva, o caminho ficou especialmente escorregadio, tornando essencial pisar com cuidado para evitar quedas.",
4008,sky,,céu [espaço acima],B2,noun,,,"As the sun set, the sky transformed into a beautiful mix of orange and purple hues.","À medida que o sol se punha, o céu se transformava em uma bela mistura de tons laranja e roxo.",
4070,software,,programa de computador,C1,noun,,,The latest software update significantly improved the application's performance and user interface.,A atualização mais recente do software melhorou significativamente o desempenho e a interface do usuário do aplicativo.,
4033,small,,pequeno,C1,noun,,,"Despite its small size, the device offers a remarkable range of features that enhance productivity.","Apesar de seu tamanho pequeno, o dispositivo oferece uma gama notável de recursos que aumentam a produtividade.",
4009,skylight,,"claraboia, entrada de luz",B2,noun,,,The living room feels much brighter and more spacious thanks to the large skylight above.,A sala de estar parece muito mais iluminada e espaçosa graças ao grande claraboia acima.,
4075,soldier,,soldado,C1,noun,,,The soldier displayed remarkable courage as he navigated through the treacherous terrain to rescue his comrades.,O soldado demonstrou uma coragem notável ao atravessar o terreno traiçoeiro para resgatar seus companheiros.,
4040,smooth,,"liso, macio, plano",C1,noun,,,The artist skillfully transformed the rough canvas into a smooth masterpiece that captivated everyone who saw it.,O artista habilidosamente transformou a tela áspera em uma obra-prima suave que cativou todos que a viram.,
4081,solution,,solução,C1,noun,,,"After extensive research and collaboration, the team finally presented a viable solution to the complex environmental issue.","Após extensa pesquisa e colaboração, a equipe finalmente apresentou uma solução viável para a complexa questão ambiental.",
4010,skyline,,"linha do horizonte, panorama, silhueta",B2,noun,,,"The city's skyline was beautifully illuminated at night, making it a popular spot for tourists.","O horizonte da cidade estava lindamente iluminado à noite, tornando-se um local popular para os turistas.",
4044,snake,,"cobra, serpente",C1,noun,,,"As she walked through the dense jungle, she spotted a vibrant green snake coiled around a branch, its scales glistening in the dappled sunlight.","Enquanto caminhava pela densa selva, ela avistou uma cobra verde vibrante enrolada em um galho, suas escamas brilhando na luz do sol filtrada.",
4083,some,,algum,C1,determiner,,,"After reviewing the proposal, I believe we should consider some alternative strategies to enhance our marketing efforts.","Após revisar a proposta, acredito que devemos considerar algumas estratégias alternativas para aprimorar nossos esforços de marketing.",
4011,slacks,,calças compridas,B2,noun,,,He decided to wear his new slacks for the job interview to make a good impression.,Ele decidiu usar sua nova calça para a entrevista de emprego para causar uma boa impressão.,
4046,snapshot,,foto [instantânea],C1,noun,,,"The artist captured a poignant moment in her latest exhibition, showcasing a snapshot of urban life that resonated with many viewers.","A artista capturou um momento comovente em sua última exposição, apresentando um instantâneo da vida urbana que ressoou com muitos espectadores.",
4084,somebody,,alguém,C1,noun,,,"Somebody left their umbrella in the café, and I’m wondering if I should take it to the lost and found.",Alguém deixou o guarda-chuva no café e estou me perguntando se devo levá-lo para o achados e perdidos.,
4014,slap,,"tapa, bofetada",B2,noun,,,"After he made a rude comment, she gave him a quick slap on the arm to show her disapproval.","Depois que ele fez um comentário rude, ela deu um tapa rápido no braço dele para mostrar sua desaprovação.",
4015,slave,,escravo,B2,noun,,,The documentary highlighted the harsh realities faced by a slave in the 18th century.,O documentário destacou as duras realidades enfrentadas por um escravo no século XVIII.,
4092,song,,"canção, música",C1,noun,,,The haunting melody of the song lingered in my mind long after the concert had ended.,A melodia assombrosa da canção permaneceu na minha mente muito tempo depois que o concerto havia terminado.,
4054,snow,,neve; nevar,C1,noun,,,"The landscape was transformed into a winter wonderland, with the fresh snow blanketing the ground and glistening under the pale sunlight.","A paisagem foi transformada em um país das maravilhas invernal, com a neve fresca cobrindo o chão e brilhando sob a luz pálida do sol.",
4016,slavery,,escravidão,B2,noun,,,Many countries have laws to prevent slavery and protect the rights of all individuals.,Muitos países têm leis para prevenir a escravidão e proteger os direitos de todos os indivíduos.,
4057,soap,,sabão,C1,noun,,,"After washing my hands with soap, I felt reassured that I had eliminated most of the germs.","Depois de lavar minhas mãos com sabão, senti-me reassurado de que havia eliminado a maioria dos germes.",
4095,soot,,fuligem,C1,noun,,,"After the fireplace was cleaned, we noticed that the walls still bore traces of soot from the many winter nights spent by the fire.","Depois que a lareira foi limpa, percebemos que as paredes ainda apresentavam vestígios de fuligem das muitas noites de inverno passadas em frente ao fogo.",
4064,society,,sociedade,C1,noun,,,"In a rapidly changing world, society must adapt to new technologies while ensuring that ethical considerations are not overlooked.","Em um mundo em rápida mudança, a sociedade deve se adaptar às novas tecnologias, garantindo que as considerações éticas não sejam negligenciadas.",
4096,soothe,,"suavizar, acalmar",C1,verb,,,She played soft music to soothe her frayed nerves after a long day at work.,Ela tocou música suave para acalmar seus nervos desgastados após um longo dia de trabalho.,
4027,slip,,"escorregar, deslizar, derrapar",C1,noun,,,"Despite her careful footing on the icy path, she couldn't avoid a sudden slip that sent her sprawling onto the ground.","Apesar de seu cuidado ao caminhar pelo caminho escorregadio, ela não conseguiu evitar um escorregão repentino que a fez cair no chão.",
4099,sorrow,,"dor, pena, pesar",C1,noun,,,"Despite her efforts to appear cheerful, a deep sorrow lingered in her eyes, revealing the weight of her unspoken struggles.","Apesar de seus esforços para parecer alegre, uma profunda tristeza pairava em seus olhos, revelando o peso de suas lutas não ditas.",
4028,slippery,,escorregadio,C1,adjective,,,"The path became slippery after the rain, making it difficult to maintain my balance while hiking.","O caminho ficou escorregadio após a chuva, dificultando a manutenção do meu equilíbrio enquanto caminhava.",
4067,sofa,,sofá,C1,noun,,,"After a long day at work, I love to unwind on my comfortable sofa with a good book.","Depois de um longo dia de trabalho, adoro relaxar no meu sofá confortável com um bom livro.",
4103,soul,,"alma, espírito, essência",C1,noun,,,"The artist poured her soul into the painting, capturing the essence of her deepest emotions.","A artista derramou sua alma na pintura, capturando a essência de suas emoções mais profundas.",
4033,small,,pequeno,C1,noun,,,"In the midst of the bustling city, she found a small café that offered a tranquil escape from the chaos outside.","No meio da cidade agitada, ela encontrou um pequeno café que oferecia uma fuga tranquila do caos lá fora.",
4070,software,,programa de computador,C1,noun,,,The new software designed for data analysis significantly improved our team's efficiency and accuracy in handling complex datasets.,O novo software projetado para análise de dados melhorou significativamente a eficiência e a precisão da nossa equipe no manuseio de conjuntos de dados complexos.,
4106,soup,,sopa,C1,noun,,,"After a long day at work, there's nothing quite like a warm bowl of homemade soup to soothe the soul.","Depois de um longo dia de trabalho, não há nada como uma tigela quente de sopa caseira para acalmar a alma.",
4040,smooth,,"liso, macio, plano",C1,noun,,,The artist carefully selected a canvas with a smooth surface to ensure his paint would glide effortlessly.,O artista selecionou cuidadosamente uma tela com uma superfície lisa para garantir que sua tinta deslizasse sem esforço.,
4075,soldier,,soldado,C1,noun,,,The soldier recounted his experiences in the war with a mixture of pride and sorrow during the memorial service.,O soldado relatou suas experiências na guerra com uma mistura de orgulho e tristeza durante o serviço memorial.,
4109,south,,sul,C1,noun,,,"As we drove further south, the landscape transformed into lush greenery and rolling hills.","À medida que avançávamos para o sul, a paisagem se transformou em uma vegetação exuberante e colinas ondulantes.",
4044,snake,,"cobra, serpente",C1,noun,,,"During our hike in the rainforest, we were fortunate enough to spot a vibrant green snake slithering gracefully through the underbrush.","Durante nossa trilha na floresta tropical, tivemos a sorte de avistar uma cobra verde vibrante deslizando graciosamente pela vegetação rasteira.",
4081,solution,,solução,C1,noun,,,"After extensive discussions, the team finally reached a consensus on the best solution to the ongoing issue.","Após extensas discussões, a equipe finalmente chegou a um consenso sobre a melhor solução para o problema em andamento.",
4046,snapshot,,foto [instantânea],C1,noun,,,She took a captivating snapshot of the bustling market just as the sun began to set.,Ela tirou uma foto cativante do mercado movimentado justo quando o sol começou a se pôr.,
4110,southern,,"meridional, do sul",C1,noun,,,The southern region of the country is renowned for its vibrant culture and breathtaking landscapes.,A região sul do país é renomada por sua cultura vibrante e paisagens deslumbrantes.,
4083,some,,algum,C1,determiner,,,Could you lend me some of your expertise on this project?,Você poderia me emprestar um pouco da sua expertise neste projeto?,
4111,sow,,"semear, plantar, espalhar",C1,noun,,,"During the community gardening event, we will each take turns to sow seeds in the freshly prepared soil.","Durante o evento de jardinagem comunitária, cada um de nós se revezará para semear sementes no solo recém-preparado.",
4054,snow,,neve; nevar,C1,noun,,,"The delicate snow blanketed the landscape, transforming the familiar scenery into a serene winter wonderland.","A delicada neve cobriu a paisagem, transformando o cenário familiar em um sereno país das maravilhas invernal.",
4084,somebody,,alguém,C1,noun,,,Somebody should take the initiative to organize the community event this year.,Alguém deveria tomar a iniciativa de organizar o evento comunitário este ano.,
4117,spanish,,espanhol,C1,verb,,,She decided to learn Spanish to better connect with her colleagues during their international meetings.,Ela decidiu aprender espanhol para se conectar melhor com seus colegas durante as reuniões internacionais.,
4092,song,,"canção, música",C1,noun,,,The haunting melody of the song lingered in her mind long after the concert had ended.,A melodia assombrosa da canção permaneceu em sua mente muito tempo depois que o concerto havia terminado.,
4057,soap,,sabão,C1,noun,,,"After discovering that the soap was made from organic ingredients, she felt more confident using it on her sensitive skin.","Depois de descobrir que o sabonete era feito com ingredientes orgânicos, ela se sentiu mais confiante em usá-lo em sua pele sensível.",
4119,spark,,"faísca, fagulha",C1,noun,,,"The artist's passionate speech ignited a spark of inspiration in the audience, prompting many to reconsider their own creative pursuits.","O discurso apaixonado do artista acendeu uma faísca de inspiração na plateia, levando muitos a reconsiderar suas próprias atividades criativas.",
4064,society,,sociedade,C1,noun,,,A thriving society is one that values diversity and encourages the participation of all its members.,Uma sociedade próspera é aquela que valoriza a diversidade e incentiva a participação de todos os seus membros.,
4095,soot,,fuligem,C1,noun,,,"After the fireplace had been used all winter, the walls were covered in a thick layer of soot that needed to be cleaned before spring arrived.","Depois que a lareira foi usada durante todo o inverno, as paredes ficaram cobertas por uma espessa camada de fuligem que precisava ser limpa antes da chegada da primavera.",
4120,speak,,falar,C1,verb,,,It's essential to speak clearly and confidently during presentations to engage your audience effectively.,É essencial falar de forma clara e confiante durante as apresentações para envolver seu público de maneira eficaz.,
4067,sofa,,sofá,C1,noun,,,"After a long day at work, I love to unwind by sinking into my plush sofa with a good book.","Depois de um longo dia de trabalho, adoro relaxar afundando no meu sofá macio com um bom livro.",
4122,spear,,lança,C1,noun,,,"During the archaeological excavation, the team uncovered a beautifully crafted spear that dated back to the Bronze Age.","Durante a escavação arqueológica, a equipe desenterrou uma lança lindamente elaborada que datava da Idade do Bronze.",
4096,soothe,,"suavizar, acalmar",C1,verb,,,She played soft music to soothe her anxious mind before the important presentation.,Ela tocou música suave para acalmar sua mente ansiosa antes da importante apresentação.,
4070,software,,programa de computador,C1,noun,,,The company decided to invest in new software to enhance its data analysis capabilities and streamline operations.,A empresa decidiu investir em um novo software para aprimorar suas capacidades de análise de dados e otimizar as operações.,
4099,sorrow,,"dor, pena, pesar",C1,noun,,,"After the loss of her beloved pet, she felt a profound sorrow that lingered for weeks.","Após a perda de seu amado animal de estimação, ela sentiu uma profunda tristeza que perdurou por semanas.",
4124,specially,,especialmente,C1,adverb,,,She prepared a meal that was specially designed to accommodate his dietary restrictions.,Ela preparou uma refeição que foi especialmente elaborada para atender às suas restrições alimentares.,
4075,soldier,,soldado,C1,noun,,,"The soldier demonstrated exceptional bravery during the mission, earning the respect of his comrades and superiors alike.","O soldado demonstrou uma bravura excepcional durante a missão, conquistando o respeito de seus companheiros e superiores.",
4103,soul,,"alma, espírito, essência",C1,noun,,,"Her poetry captures the essence of the human experience, revealing the depth of the soul in every line.","A poesia dela captura a essência da experiência humana, revelando a profundidade da alma em cada verso.",
4125,specialist,,especialista,C1,noun,,,The company hired a cybersecurity specialist to enhance their digital security measures.,A empresa contratou um especialista em cibersegurança para aprimorar suas medidas de segurança digital.,
4081,solution,,solução,C1,noun,,,"After extensive discussions, the team finally reached a viable solution to the complex problem.","Após extensas discussões, a equipe finalmente chegou a uma solução viável para o complexo problema.",
4106,soup,,sopa,C1,noun,,,"After a long day at work, nothing comforts me more than a warm bowl of homemade soup.","Depois de um longo dia de trabalho, nada me conforta mais do que uma tigela quente de sopa caseira.",
4130,speck,,"mancha, pequena pinta",C1,noun,,,"Despite the meticulous cleaning, a tiny speck of dust remained on the polished surface of the table, catching the light just enough to be noticeable.","Apesar da limpeza meticulosa, uma pequena mancha de poeira permaneceu na superfície polida da mesa, refletindo a luz o suficiente para ser notada.",
4083,some,,algum,C1,determiner,,,I need to discuss some important changes we should consider for the project.,Preciso discutir algumas mudanças importantes que devemos considerar para o projeto.,
4139,spicy,,"apimentado, picante",C1,adjective,,,The chef prepared a deliciously spicy dish that left everyone at the dinner party pleasantly surprised by its bold flavors.,O chef preparou um prato deliciosamente apimentado que deixou todos na festa de jantar agradavelmente surpresos com seus sabores intensos.,
4109,south,,sul,C1,noun,,,"The picturesque town lies just south of the bustling city, offering a serene escape for weekend travelers.","A pitoresca cidade fica logo ao sul da agitada metrópole, oferecendo uma escapada serena para os viajantes de fim de semana.",
4084,somebody,,alguém,C1,noun,,,"If somebody were to ask me for advice, I would recommend pursuing one's passions wholeheartedly.","Se alguém me pedisse um conselho, eu recomendaria seguir suas paixões de todo o coração.",
4140,spider,,aranha,C1,noun,,,"As I was reading in the garden, a large spider descended from the tree above, startling me with its sudden appearance.","Enquanto eu lia no jardim, uma grande aranha desceu da árvore acima, me assustando com sua aparição repentina.",
4110,southern,,"meridional, do sul",C1,noun,,,The southern region of the country is known for its rich cultural heritage and diverse landscapes.,A região sul do país é conhecida por seu rico patrimônio cultural e paisagens diversificadas.,
4092,song,,"canção, música",C1,noun,,,Listening to that song always brings back fond memories of my childhood summers.,Ouvir essa música sempre traz de volta boas lembranças dos verões da minha infância.,
4145,spit,,cuspir,C1,noun,,,He made a face of disgust when he saw the dog's spit on the sidewalk.,Ele fez uma cara de nojo ao ver a saliva do cachorro na calçada.,
4111,sow,,"semear, plantar, espalhar",C1,noun,,,"The farmer decided to carefully select the best seeds to sow in the spring, ensuring a bountiful harvest later in the year.","O agricultor decidiu selecionar cuidadosamente as melhores sementes para plantar na primavera, garantindo uma colheita abundante mais tarde no ano.",
4095,soot,,fuligem,C1,noun,,,"After the fireplace was used all winter, the walls were covered in a thick layer of soot that needed to be cleaned before spring.","Depois que a lareira foi usada durante todo o inverno, as paredes ficaram cobertas por uma espessa camada de fuligem que precisava ser limpa antes da primavera.",
4146,spite,,"despeito, rancor",C1,noun,,,She decided to attend the meeting in spite of her lingering doubts about the project's viability.,Ela decidiu participar da reunião apesar de suas dúvidas persistentes sobre a viabilidade do projeto.,
4117,spanish,,espanhol,C1,verb,,,She decided to learn Spanish to enhance her career opportunities in international business.,Ela decidiu aprender espanhol para aprimorar suas oportunidades de carreira em negócios internacionais.,
4096,soothe,,"suavizar, acalmar",C1,verb,,,Listening to her favorite music helped to soothe her nerves after a long day at work.,Ouvir sua música favorita ajudou a acalmar seus nervos após um longo dia de trabalho.,
4153,spoken,,particípio passado de speak,C1,verb,,,The nuances of the spoken language often reveal more about a culture than its written form.,As nuances da linguagem falada muitas vezes revelam mais sobre uma cultura do que sua forma escrita.,
4119,spark,,"faísca, fagulha",C1,noun,,,"During the discussion, her passionate arguments ignited a spark of inspiration in the audience.","Durante a discussão, seus argumentos apaixonados acenderam uma centelha de inspiração na plateia.",
4099,sorrow,,"dor, pena, pesar",C1,noun,,,"She expressed her sorrow at the loss of her childhood home, reflecting on the memories that would forever be tied to that place.","Ela expressou sua tristeza pela perda de sua casa de infância, refletindo sobre as memórias que estariam para sempre ligadas àquele lugar.",
4154,sponge,,esponja,C1,noun,,,"After experimenting with various cleaning methods, I discovered that a natural sea sponge is far more effective at absorbing spills than traditional synthetic options.","Após experimentar vários métodos de limpeza, descobri que uma esponja marinha natural é muito mais eficaz na absorção de líquidos do que as opções sintéticas tradicionais.",
4120,speak,,falar,C1,verb,,,It is essential to speak clearly and confidently during the presentation to engage the audience effectively.,É essencial falar de forma clara e confiante durante a apresentação para envolver o público de maneira eficaz.,
4103,soul,,"alma, espírito, essência",C1,noun,,,She believed that music had the power to connect with the deepest parts of the soul.,Ela acreditava que a música tinha o poder de se conectar com as partes mais profundas da alma.,
4122,spear,,lança,C1,noun,,,"During the ancient festival, the warriors displayed their impressive skills by throwing a spear at a distant target.","Durante o festival antigo, os guerreiros exibiram suas impressionantes habilidades ao lançar uma lança em um alvo distante.",
4155,sponsor,,patrocinador,C1,noun,,,"The local charity event was a great success, largely due to the generous support of a prominent sponsor who covered all the expenses.","O evento beneficente local foi um grande sucesso, em grande parte devido ao generoso apoio de um patrocinador proeminente que arcou com todas as despesas.",
4106,soup,,sopa,C1,noun,,,"After a long day at work, nothing comforts me quite like a steaming bowl of homemade soup.","Depois de um longo dia de trabalho, nada me conforta tanto quanto uma tigela fumegante de sopa caseira.",
4159,spot,,"lugar, local",C1,noun,,,We discovered a charming little spot by the river where we could relax and enjoy the scenery.,Descobrimos um charmoso cantinho à beira do rio onde pudemos relaxar e aproveitar a paisagem.,
4124,specially,,especialmente,C1,adverb,,,She prepared a meal specially for her guests to ensure they had an unforgettable dining experience.,"Ela preparou uma refeição especialmente para seus convidados, garantindo que tivessem uma experiência gastronômica inesquecível.",
4109,south,,sul,C1,noun,,,The geographical orientation of the city to the south makes it an ideal location for agriculture due to its warmer climate.,A orientação geográfica da cidade para o sul a torna um local ideal para a agricultura devido ao seu clima mais quente.,
4162,sprang,,passado de spring,C1,verb,,,"As soon as the opportunity arose, she sprang into action, determined to make a difference in her community.","Assim que a oportunidade surgiu, ela entrou em ação, determinada a fazer a diferença em sua comunidade.",
4125,specialist,,especialista,C1,noun,,,The company hired a financial specialist to help navigate the complexities of international tax regulations.,A empresa contratou um especialista financeiro para ajudar a navegar pelas complexidades das regulamentações fiscais internacionais.,
4110,southern,,"meridional, do sul",C1,noun,,,The southern region of the country is known for its vibrant culture and stunning landscapes.,A região sul do país é conhecida por sua cultura vibrante e paisagens deslumbrantes.,
4168,sprung,,particípio passado de spring,C1,verb,,,"As the flowers have sprung from the ground, the garden now looks vibrant and full of life.","À medida que as flores brotaram do solo, o jardim agora parece vibrante e cheio de vida.",
4130,speck,,"mancha, pequena pinta",C1,noun,,,"Despite the meticulous cleaning, a tiny speck of dust remained on the windowsill, catching the sunlight just right.","Apesar da limpeza meticulosa, uma pequena mancha de poeira permaneceu no parapeito da janela, capturando a luz do sol da maneira certa.",
4111,sow,,"semear, plantar, espalhar",C1,noun,,,"After careful consideration, she decided to sow the seeds of her innovative ideas during the meeting to inspire her colleagues.","Após cuidadosa consideração, ela decidiu semear as sementes de suas ideias inovadoras durante a reunião para inspirar seus colegas.",
4139,spicy,,"apimentado, picante",C1,adjective,,,The dish was so spicy that I could feel the heat lingering long after I finished eating.,O prato estava tão apimentado que eu podia sentir o ardor persistindo muito tempo depois de terminar de comer.,
4171,squad,,esquadrão,C1,noun,,,"The elite squad of firefighters quickly responded to the raging blaze, showcasing their exceptional training and teamwork.","A equipe de elite de bombeiros respondeu rapidamente ao incêndio devastador, demonstrando seu treinamento excepcional e trabalho em equipe.",
4117,spanish,,espanhol,C1,verb,,,"While preparing for the international conference, she decided to practice her Spanish to better engage with her colleagues from Latin America.","Enquanto se preparava para a conferência internacional, ela decidiu praticar seu espanhol para se envolver melhor com seus colegas da América Latina.",
4182,stake,,"estaca, poste",C1,noun,,,The carpenter used a sturdy wooden stake to secure the framework of the new fence in place.,O carpinteiro usou uma estaca de madeira resistente para fixar a estrutura da nova cerca no lugar.,
4140,spider,,aranha,C1,noun,,,"As I carefully examined the intricate web, I couldn't help but marvel at the delicate craftsmanship of the spider that had woven it.","Enquanto examinava cuidadosamente a intrincada teia, não pude deixar de me maravilhar com a delicada habilidade da aranha que a havia tecido.",
4119,spark,,"faísca, fagulha",C1,noun,,,The unexpected compliment from her colleague ignited a spark of motivation within her to pursue her long-neglected passion for painting.,O elogio inesperado de sua colega acendeu uma chama de motivação dentro dela para retomar sua paixão há muito negligenciada pela pintura.,
4145,spit,,cuspir,C1,noun,,,He was so frustrated that he couldn't help but spit out his opinion on the matter.,Ele estava tão frustrado que não conseguiu evitar de expressar sua opinião sobre o assunto.,
4191,star,,estrela,C1,noun,,,"As the night sky darkened, the first star began to twinkle, casting a gentle glow over the quiet landscape.","À medida que o céu noturno escurecia, a primeira estrela começou a brilhar, lançando um suave brilho sobre a paisagem tranquila.",
4120,speak,,falar,C1,verb,,,"Although she was nervous, she managed to speak confidently during the presentation.","Embora estivesse nervosa, ela conseguiu falar com confiança durante a apresentação.",
4146,spite,,"despeito, rancor",C1,noun,,,She decided to move forward with her project in spite of the criticism she received from her colleagues.,Ela decidiu seguir em frente com seu projeto apesar das críticas que recebeu de seus colegas.,
4202,statistics,,estatística,C1,noun,,,The statistics presented in the report indicate a significant increase in consumer spending over the past year.,As estatísticas apresentadas no relatório indicam um aumento significativo nos gastos dos consumidores ao longo do último ano.,
