id,english,portuguese,level,word_type,example_en,example_pt,missing_example_en,missing_example_pt
3966,signature,assinatura,B2,noun,,,True,True
3967,significant,"significante, importante",B2,noun,,,True,True
3968,silence,silêncio,B2,noun,,,True,True
3969,silent,"silencioso, mudo, calado",B2,noun,,,True,True
3970,silk,seda,B2,noun,,,True,True
3971,silly,"tolo, absurdo",B2,noun,,,True,True
3974,similar,similar,B2,noun,,,True,True
3975,simple,simples,B2,noun,,,True,True
3976,sin,pecado,B2,noun,,,True,True
3977,since,desde,B2,conjunction,,,True,True
3978,sincere,sincero,B2,adjective,,,True,True
3979,sing,cantar,B2,noun,,,True,True
3980,single,solteiro; simples,B2,noun,,,True,True
3981,single bed,cama de solteiro,B2,,,,True,True
3982,sink,afundar,B2,noun,,,True,True
3983,sip,"gole, trago",B2,verb,,,True,True
3984,sir,senhor,B2,noun,,,True,True
3985,sister,irmã,B2,noun,,,True,True
3986,sister-in-law,cunhada,B2,noun,,,True,True
3987,sit,sentar-se,B2,verb,,,True,True
3988,site,"local, localização; página publicada na",B2,noun,,,True,True
3989,sitting,internet,B2,noun,,,True,True
3990,situation,situação,B2,noun,,,True,True
3991,six,seis,B2,noun,,,True,True
3992,sixteen,dezesseis,B2,numeral,,,True,True
3993,sixteenth,décimo sexto,B2,noun,,,True,True
3994,sixth,sexto,B2,noun,,,True,True
3995,sixty,sessenta,B2,numeral,,,True,True
3996,size,"tamanho, porte",B2,noun,,,True,True
3997,skate,patim; patinar,B2,noun,,,True,True
3998,skateboard,prancha de skate,B2,noun,,,True,True
3999,sketch,"esboço, rascunho",B2,noun,,,True,True
4000,ski,esquiar; esqui,B2,noun,,,True,True
4001,skill,"habilidade, perícia",B2,noun,,,True,True
4002,skillful,habilidoso,B2,adjective,,,True,True
4003,skim,desnatar; olhar rapidamente; deslizar,B2,noun,,,True,True
4004,skim milk,leite desnatado,B2,noun,,,True,True
4005,skin,pele,B2,noun,,,True,True
4006,skip,"pular, saltar; pulo, salto",B2,noun,,,True,True
4007,skirt,saia,B2,noun,,,True,True
4008,sky,céu [espaço acima],B2,noun,,,True,True
4009,skylight,"claraboia, entrada de luz",B2,noun,,,True,True
4010,skyline,"linha do horizonte, panorama, silhueta",B2,noun,,,True,True
4011,slacks,calças compridas,B2,noun,,,True,True
4012,slang,gíria,B2,noun,,,True,True
4013,slant,"inclinar-se; inclinação, declive",B2,noun,,,True,True
4014,slap,"tapa, bofetada",B2,noun,,,True,True
4015,slave,escravo,B2,noun,,,True,True
4016,slavery,escravidão,B2,noun,,,True,True
4017,sleep,dormir; sono,C1,verb,,,True,True
4018,sleepy,"sonolento, com sono",C1,noun,,,True,True
4019,sleeve,manga [de roupa],C1,noun,,,True,True
4020,slender,"magro, esguio",C1,adjective,,,True,True
4021,slept,passado e particípio passado de sleep,C1,verb,,,True,True
4022,slice,fatia; fatiar,C1,noun,,,True,True
4023,slid,passado e particípio passado de slide,C1,verb,,,True,True
4024,slide,"deslizar, escorregar",C1,noun,,,True,True
4025,slight,"leve, ligeiro; menosprezar, ignorar",C1,noun,,,True,True
4026,slim,"elegante, magro",C1,noun,,,True,True
4027,slip,"escorregar, deslizar, derrapar",C1,noun,,,True,True
4028,slippery,escorregadio,C1,adjective,,,True,True
4029,slogan,"lema, divisa",C1,noun,,,True,True
4030,slope,"rampa, ladeira; inclinar",C1,noun,,,True,True
4031,slow,devagar; atrasado [relógio],C1,noun,,,True,True
4032,slum,"favela, cortiço",C1,noun,,,True,True
4033,small,pequeno,C1,noun,,,True,True
4034,smart,esperto; elegante,C1,verb,,,True,True
4035,smash,"amassar, esmagar; estrondo, colisão",C1,noun,,,True,True
4036,smelling,olfato,C1,verb,,,True,True
4037,smile,sorriso; sorrir,C1,noun,,,True,True
4038,smog,mistura de nevoeiro e fumaça; poluição,C1,noun,,,True,True
4039,smoke,fumar; fumaça; fumo,C1,noun,,,True,True
4040,smooth,"liso, macio, plano",C1,noun,,,True,True
4042,snack,refeição leve,C1,noun,,,True,True
4043,snack bar,lanchonete,C1,noun,,,True,True
4044,snake,"cobra, serpente",C1,noun,,,True,True
4045,snap,estalar; morder; estalo; mordida,C1,noun,,,True,True
4046,snapshot,foto [instantânea],C1,noun,,,True,True
4047,snatch,agarrar com dificuldade,C1,noun,,,True,True
4048,sneakers,tênis [calçado],C1,noun,,,True,True
4049,sneeze,espirrar; espirro,C1,noun,,,True,True
4050,sniff,fungar; farejar,C1,noun,,,True,True
4051,sniper,atirador de elite,C1,noun,,,True,True
4054,snow,neve; nevar,C1,noun,,,True,True
4055,so,assim; tão; então,C1,adverb,,,True,True
4056,soak,"encharcar, embeber",C1,noun,,,True,True
4057,soap,sabão,C1,noun,,,True,True
4058,soar,planar,C1,noun,,,True,True
4060,sober,sóbrio,C1,verb,,,True,True
4061,so-called,"assim chamado; suposto, falso",C1,adjective,,,True,True
4063,social,social,C1,noun,,,True,True
4064,society,sociedade,C1,noun,,,True,True
4065,sock,meia [vestuário],C1,noun,,,True,True
4066,soda,bebida gasosa,C1,noun,,,True,True
4067,sofa,sofá,C1,noun,,,True,True
4070,software,programa de computador,C1,noun,,,True,True
4072,soil,"solo, terra; sujar, manchar",C1,noun,,,True,True
4073,solar,solar,C1,adjective,,,True,True
4074,sold,vender,C1,verb,,,True,True
4075,soldier,soldado,C1,noun,,,True,True
4076,sole,"sola, planta do pé; único, exclusivo",C1,noun,,,True,True
4077,solemn,"solene, sério",C1,adjective,,,True,True
4078,solid,"sólido, maciço",C1,noun,,,True,True
4079,solitary,solitário,C1,noun,,,True,True
4080,solitude,"solidão, isolamento",C1,noun,,,True,True
4081,solution,solução,C1,noun,,,True,True
4082,solve,"resolver, solucionar",C1,noun,,,True,True
4083,some,algum,C1,determiner,,,True,True
4084,somebody,alguém,C1,noun,,,True,True
4085,somehow,de algum modo,C1,adverb,,,True,True
4086,someone,alguém,C1,noun,,,True,True
4088,sometimes,às vezes,C1,adverb,,,True,True
4089,somewhat,"de algum modo, de alguma forma",C1,noun,,,True,True
4090,somewhere,em algum lugar,C1,noun,,,True,True
4091,son,filho,C1,noun,,,True,True
4092,song,"canção, música",C1,noun,,,True,True
4093,son-in-law,genro,C1,noun,,,True,True
4094,soon,"logo, em breve",C1,adverb,,,True,True
4095,soot,fuligem,C1,noun,,,True,True
4096,soothe,"suavizar, acalmar",C1,verb,,,True,True
4097,sore,"inflamado, dolorido; ofendido",C1,noun,,,True,True
4098,sore throat,dor de garganta,C1,noun,,,True,True
4099,sorrow,"dor, pena, pesar",C1,noun,,,True,True
4100,sorry,"arrependido, desgostoso",C1,noun,,,True,True
4101,sort,"espécie, tipo, classe; escolher, classificar",C1,noun,,,True,True
4102,sought,passado e particípio passado de seek,C1,verb,,,True,True
4103,soul,"alma, espírito, essência",C1,noun,,,True,True
4104,sound,som; soar; bater [horas]; parecer; seguro;,C1,adjective,,,True,True
4106,soup,sopa,C1,noun,,,True,True
4107,sour,azedo,C1,noun,,,True,True
4109,south,sul,C1,noun,,,True,True
4110,southern,"meridional, do sul",C1,noun,,,True,True
4111,sow,"semear, plantar, espalhar",C1,noun,,,True,True
4112,space,espaço,C1,noun,,,True,True
4113,spacecraft,espaçonave,C1,noun,,,True,True
4114,spade,pá para cavar a terra,C1,noun,,,True,True
4115,spaghetti,espaguete,C1,noun,,,True,True
4116,spain,Espanha,C1,,,,True,True
4117,spanish,espanhol,C1,verb,,,True,True
4118,spare,"sobressalente, extra, reserva",C1,noun,,,True,True
4119,spark,"faísca, fagulha",C1,noun,,,True,True
4120,speak,falar,C1,verb,,,True,True
4122,spear,lança,C1,noun,,,True,True
4123,special,especial,C1,noun,,,True,True
4124,specially,especialmente,C1,adverb,,,True,True
4125,specialist,especialista,C1,noun,,,True,True
4126,specialty,especialidade,C1,noun,,,True,True
4127,species,"espécie, espécies",C1,noun,,,True,True
4129,specimen,espécime; amostra,C1,noun,,,True,True
4130,speck,"mancha, pequena pinta",C1,noun,,,True,True
4131,spectacular,espetacular,C1,noun,,,True,True
4132,speech,"discurso, fala",C1,noun,,,True,True
4133,speed,velocidade,C1,noun,,,True,True
4134,spell,"soletrar; revezar; feitiço, magia",C1,noun,,,True,True
4135,spend,gastar; passar [tempo],C1,noun,,,True,True
4136,spent,passado e particípio passado de spend,C1,verb,,,True,True
4137,sphere,esfera,C1,noun,,,True,True
4138,spice,"tempero, condimento",C1,noun,,,True,True
4139,spicy,"apimentado, picante",C1,adjective,,,True,True
4140,spider,aranha,C1,noun,,,True,True
4141,spill,"derramar, transbordar",C1,noun,,,True,True
4142,spin,"rodar, girar",C1,noun,,,True,True
4143,spine,espinha,C1,noun,,,True,True
4144,spirit,espírito; disposição,C1,noun,,,True,True
4145,spit,cuspir,C1,noun,,,True,True
4146,spite,"despeito, rancor",C1,noun,,,True,True
4147,splash,"esparramar, espalhar",C1,noun,,,True,True
4148,splendid,esplêndido,C1,adjective,,,True,True
4149,split,dividir também passado e particípio,C1,noun,,,True,True
4150,spoil,prejudicar; estragar,C1,noun,,,True,True
4151,spoke,passado de speak,C1,verb,,,True,True
4153,spoken,particípio passado de speak,C1,verb,,,True,True
4154,sponge,esponja,C1,noun,,,True,True
4155,sponsor,patrocinador,C1,noun,,,True,True
4156,spoon,colher,C1,noun,,,True,True
4157,sport,esporte,C1,noun,,,True,True
4158,sportsman,"desportista, entusiasta de esportes",C1,noun,,,True,True
4159,spot,"lugar, local",C1,noun,,,True,True
4160,spotlight,holofote; publicidade,C1,noun,,,True,True
4161,spouse,esposa,C1,noun,,,True,True
4162,sprang,passado de spring,C1,verb,,,True,True
4163,spray,"borrifar, pulverizar; borrifo, pulverização",C1,noun,,,True,True
4164,spread,espalhar também passado e particípio,C1,noun,,,True,True
4165,spring,primavera; mola; saltar,C1,verb,,,True,True
4166,sprinkle,"espirrar, borrifar; espirro, borrifo; pitada",C1,noun,,,True,True
4167,sprinkler,irrigador; extintor de incêndio,C1,noun,,,True,True
4168,sprung,particípio passado de spring,C1,verb,,,True,True
4169,spun,passado e particípio passado de spin,C1,verb,,,True,True
4170,spy,espião,C1,noun,,,True,True
4171,squad,esquadrão,C1,noun,,,True,True
4172,square,quadrado,C1,noun,,,True,True
4173,squeak,"chio, grito breve e agudo; chiar",C1,noun,,,True,True
4174,squeeze,"espremer, apertar; aperto",C1,noun,,,True,True
4175,squirrel,esquilo,C1,noun,,,True,True
4176,stable,"estável, firme; estábulo",C1,noun,,,True,True
4177,staff,equipe de apoio; bastão,C1,noun,,,True,True
4178,stage,palco; etapa,C1,noun,,,True,True
4179,stain,"mancha; manchar, descolorir",C1,noun,,,True,True
4180,stair,degrau,C1,noun,,,True,True
4182,stake,"estaca, poste",C1,noun,,,True,True
4183,stale,"choco, amanhecido, velho",C1,noun,,,True,True
4184,stalk,"rastejar, aproximar-se em silêncio; caule, talo",C1,noun,,,True,True
4185,stall,"quiosque de vendas; baia, cocheira; fazer",C1,noun,,,True,True
4186,stamp,selo postal; marca estampada,C1,noun,,,True,True
4187,stand,estar ou ficar de pé; suportar,C1,verb,,,True,True
4188,standard,"modelo, padrão; normal, comum",C1,noun,,,True,True
4189,standardize,padronizar,C1,verb,,,True,True
4190,standing,"de pé, em pé",C1,verb,,,True,True
4191,star,estrela,C1,noun,,,True,True
4192,stare,"olhar fixamente, encarar",C1,noun,,,True,True
4193,start,começar,C1,verb,,,True,True
4194,starter,iniciador; motor de arranque,C1,noun,,,True,True
4195,startle,"sobressaltar; sobressalto, susto, surpresa",C1,noun,,,True,True
4196,starvation,inanição,C1,noun,,,True,True
4197,starve,passar fome,C1,verb,,,True,True
4198,state,"estado, condição",C1,noun,,,True,True
4199,statement,informe; declaração,C1,noun,,,True,True
4200,statesman,estadista; chefe de Estado,C1,noun,,,True,True
4201,station,estação,C1,noun,,,True,True
4202,statistics,estatística,C1,noun,,,True,True
4203,statue,estátua,C1,noun,,,True,True
4204,status,"status, situação",C1,noun,,,True,True
4205,stay,ficar; estadia,C1,noun,,,True,True
4206,steady,"estável, firme, fixo; estabilizar, fixar",C1,noun,,,True,True
4207,steak,"bife, filé",C1,noun,,,True,True
4209,steal,roubar [coisas],C1,noun,,,True,True
4210,steam,"vapor, exalação",C1,noun,,,True,True
4211,steel,aço,C1,noun,,,True,True
4212,steep,inclinado; íngreme,C1,noun,,,True,True
4213,steer,conduzir; dirigir-se a,C1,noun,,,True,True
4214,stem,"talo, haste, caule",C1,noun,,,True,True
4215,step,passo; pisar,C1,noun,,,True,True
4216,stepbrother,meio-irmão,C1,noun,,,True,True
4217,stepchild,enteado ou enteada,C1,noun,,,True,True
4218,stepdaughter,enteada,C1,noun,,,True,True
4219,stepfather,padrasto,C1,noun,,,True,True
4220,stepmother,madrasta,C1,noun,,,True,True
4221,stepparent,padrasto ou madrasta,C1,noun,,,True,True
4222,stepsister,meia-irmã,C1,noun,,,True,True
4223,stepson,enteado,C1,noun,,,True,True
4224,stern,"duro, severo, rígido; popa [náutica]",C1,adjective,,,True,True
4225,stew,"cozinhar ao fogo lento, fazer ensopado",C1,noun,,,True,True
4227,sticky,"pegajoso, grudento",C1,noun,,,True,True
4228,stiff,"duro, rígido, inflexível",C1,noun,,,True,True
4229,still,"ainda; parado, imóvel; alambique, destilaria",C1,adverb,,,True,True
4230,sting,picar; ferrão [inseto ou peixe],C1,noun,,,True,True
4231,stir,"agitar, mexer; agitação, agito",C1,noun,,,True,True
4232,stitch,"ponto, pontada; dar pontos de costura;",C1,noun,,,True,True
4233,stock,"estoque; estocar, armazenar; ação [finanças]",C1,noun,,,True,True
4234,stock market,"mercado de valores, Bolsa de Valores",C1,noun,,,True,True
4235,stocking,meia fina feminina,C1,noun,,,True,True
4236,stole,passado de steal,C1,verb,,,True,True
4237,stolen,particípio passado de steal,C1,verb,,,True,True
4238,stomach,estômago,C1,noun,,,True,True
4239,stone,pedra; caroço,C1,noun,,,True,True
4240,stood,passado e particípio passado de stand,C1,verb,,,True,True
4241,stool,"banquinho, banqueta",C1,noun,,,True,True
4242,stop,"parar; parada, pausa",C1,noun,,,True,True
4243,storm,tempestade,C1,noun,,,True,True
4244,story,"história, narrativa; andar, pavimento",C1,noun,,,True,True
4245,stout,"corpulento, gordo",C1,noun,,,True,True
4246,stove,fogão,C1,noun,,,True,True
4247,straight,reto; direto; honesto; heterossexual,C1,noun,,,True,True
4248,strain,"esticar, estender; força, tensão",C1,noun,,,True,True
4249,strait,"estreito; aperto, dificuldade; liso [cabelo]",C1,noun,,,True,True
4250,strange,"estranho, não comum",C1,noun,,,True,True
4251,stranger,"estranho, desconhecido; forasteiro",C1,adjective,,,True,True
4252,strap,"correia, tira",C1,noun,,,True,True
4253,strategy,estratégia,C1,noun,,,True,True
4254,straw,canudinho; palha,C1,noun,,,True,True
4255,strawberry,morango,C1,noun,,,True,True
4256,stray,"extraviar, perder; perdido, extraviado",C1,noun,,,True,True
4257,streak,"risco, traço; riscar",C1,noun,,,True,True
4258,stream,fluxo [curso]; fluir [correr],C1,noun,,,True,True
4259,street,rua,C1,noun,,,True,True
4260,strength,força; resistência,C1,noun,,,True,True
4261,strengthen,"reforçar, fortalecer",C1,verb,,,True,True
4262,stress,"estresse, pressão; enfatizar",C1,noun,,,True,True
4263,stretch,esticar; esticamento; alongamento,C1,noun,,,True,True
4264,strict,"estrito, rigoroso, restrito",C1,adjective,,,True,True
4265,stride,de passada larga; passada larga; progresso,C1,verb,,,True,True
4266,strike,"bater, golpear; riscar [fósforo]; greve",C1,noun,,,True,True
4267,string,"cordão, barbante; série, fila",C1,noun,,,True,True
4268,strip,"tira; faixa [de terra]; despir, desnudar",C1,noun,,,True,True
4269,stripe,"listra, faixa",C1,noun,,,True,True
4270,strive,"empenhar-se, esforçar-se",C1,noun,,,True,True
4271,stroke,"golpe, batida, ataque; AVC; acariciar",C1,noun,,,True,True
4272,stroll,"passeio, giro",C1,noun,,,True,True
4273,strong,forte,C1,adjective,,,True,True
4274,struck,passado e particípio passado de strike,C1,verb,,,True,True
4275,structure,estrutura,C1,noun,,,True,True
4276,struggle,"lutar; luta, esforço",C1,noun,,,True,True
4277,stubborn,"teimoso, insistente",C1,noun,,,True,True
4278,stuck,passado e particípio passado de stick,C1,verb,,,True,True
4279,student,estudante,C1,noun,,,True,True
4280,studio,"estúdio, ateliê, oficina de arte",C1,noun,,,True,True
4281,study,estudar; estudo,C1,verb,,,True,True
4282,stuff,coisa,C1,noun,,,True,True
4283,stumble,"tropeção, tropeço; tropeçar",C1,noun,,,True,True
4284,stump,"toco, cepo; sair em campanhas, comícios",C1,noun,,,True,True
4285,stung,passado e particípio passado de sting,C1,verb,,,True,True
4286,stupid,estúpido,C1,noun,,,True,True
4287,sturdy,"robusto, firme, sólido",C1,noun,,,True,True
4288,style,estilo,C1,noun,,,True,True
4289,subject,"sujeito; matéria, disciplina; exposto,",C1,adjective,,,True,True
4291,subscribe,fazer assinatura de; contribuir com,C1,verb,,,True,True
4292,subscription,assinatura [publicação],C1,noun,,,True,True
4293,substance,substância,C1,noun,,,True,True
4294,substantial,"substancial, considerável",C1,noun,,,True,True
4295,substitute,substituto; substituir,C1,noun,,,True,True
4296,subtle,"sutil, delicado",C1,adjective,,,True,True
4297,subtract,subtrair,C1,verb,,,True,True
4298,suburb,"subúrbio, periferia",C1,noun,,,True,True
4299,subway,metrô,C1,noun,,,True,True
4300,succeed,ser bem sucedido,C1,verb,,,True,True
4301,success,sucesso; êxito,C1,noun,,,True,True
4302,successful,"bem sucedido, próspero",C1,adjective,,,True,True
4303,such,"tal, semelhante, assim",C1,determiner,,,True,True
4304,suck,"chupar, mamar, sugar",C1,noun,,,True,True
4305,sudden,"súbito, repentino, de repente",C1,noun,,,True,True
4306,sue,"processar, acionar judicialmente",C1,verb,,,True,True
4307,suffer,sofrer,C1,verb,,,True,True
4308,suffering,sofrimento,C1,verb,,,True,True
4309,sufficient,suficiente,C1,adjective,,,True,True
4310,sugar,açúcar,C1,noun,,,True,True
4311,sugar cane,cana-de-açúcar,C1,noun,,,True,True
4312,suggest,sugerir,C1,verb,,,True,True
4313,suggestion,sugestão,C1,noun,,,True,True
4314,suicide,suicídio,C1,,,,True,True
4315,suit,"terno; ação, processo judicial; acomodar,",C1,noun,,,True,True
4316,suitable,combinar,C1,adjective,,,True,True
4317,suitcase,"maleta, valise",C1,noun,,,True,True
4318,sum,"soma, quantia",C1,noun,,,True,True
4319,summary,sumário; resumo,C1,noun,,,True,True
4320,summer,verão,C1,noun,,,True,True
4321,summit,"topo, cume; reunião, encontro",C1,noun,,,True,True
4322,summon,"intimar, citar, convocar",C1,noun,,,True,True
4323,sun,sol,C1,noun,,,True,True
4324,sunbathe,banho de sol,C1,noun,,,True,True
4325,sunbeam,raio de sol,C1,noun,,,True,True
4326,sunburn,queimadura de sol,C1,noun,,,True,True
4327,sunday,domingo,C1,,,,True,True
4328,sung,particípio passado de sing,C1,verb,,,True,True
4330,sunk,particípio passado de sink,C1,verb,,,True,True
4331,sunlight,luz solar,C1,noun,,,True,True
4332,sunny,ensolarado,C1,noun,,,True,True
4333,sunstroke,insolação,C1,noun,,,True,True
4334,superior,superior,C1,noun,,,True,True
4335,supermarket,superstition,C1,noun,,,True,True
4336,superstitious,supersticioso,C1,adjective,,,True,True
4337,supervise,"supervisionar, fiscalizar",C1,verb,,,True,True
4338,supper,"janta, ceia",C1,noun,,,True,True
4339,supplement,suplemento,C1,noun,,,True,True
4340,supply,"fornecer, suprir; fornecimento",C1,noun,,,True,True
4341,support,"apoiar, sustentar; apoio, suporte",C1,noun,,,True,True
4342,supporter,"partidário, torcedor",C1,noun,,,True,True
4343,suppose,"supor, admitir",C1,verb,,,True,True
4344,suppress,"suprimir, sufocar, abafar",C1,verb,,,True,True
4345,supreme,"supremo, superior",C1,noun,,,True,True
4346,sure,certo; certeza,C1,adjective,,,True,True
4347,surf,surfar; navegar na internet,C1,noun,,,True,True
4348,surface,"superfície, área",C1,noun,,,True,True
4349,surfing,surfe,C1,verb,,,True,True
4350,surgeon,cirurgião,C1,noun,,,True,True
4351,surgery,cirurgia,C1,noun,,,True,True
4352,surname,"sobrenome, nome de família",C1,noun,,,True,True
4353,surplus,"excesso, sobra; superavit",C1,noun,,,True,True
4354,surprise,surpreender; surpresa,C1,noun,,,True,True
4355,surrender,render-se; rendição,C1,noun,,,True,True
4356,surround,"circundar, rodear; limite",C1,noun,,,True,True
4357,surroundings,"arredores, vizinhança",C1,noun,,,True,True
4358,survey,"exame, inspeção; sərveɪ examinar",C1,noun,,,True,True
4359,survive,sobreviver,C1,verb,,,True,True
4360,suspect,"suspeito; səspɛkt suspeitar, desconfiar",C1,noun,,,True,True
4361,suspend,suspender,C1,verb,,,True,True
4362,suspicion,"suspeita, desconfiança",C1,noun,,,True,True
4363,suspicious,suspeito; desconfiado,C1,adjective,,,True,True
4364,sustain,"sustentar, escorar",C1,noun,,,True,True
4365,swallow,engolir; andorinha,C1,noun,,,True,True
4366,swam,passado de swim,C1,verb,,,True,True
4367,swamp,"pântano, charco",C1,noun,,,True,True
4368,swear,jurar,C1,verb,,,True,True
4369,sweat,"suar, transpirar, suor",C1,noun,,,True,True
4370,sweater,"suéter, agasalho",C1,noun,,,True,True
4371,sweep,varrer,C1,noun,,,True,True
4372,sweet,"doce, suave, simpático",C1,noun,,,True,True
4373,sweetheart,"pessoa querida, amada",C1,noun,,,True,True
4374,swell,"inchar, dilatar; ondulação, aumento",C1,verb,,,True,True
4375,swept,passado e particípio passado de sweep,C1,verb,,,True,True
4376,swift,"veloz, rápido",C1,noun,,,True,True
4377,swim,nadar,C1,noun,,,True,True
4378,swimming,natação,C1,noun,,,True,True
4379,swing,"balançar; balanço, vaivém",C1,noun,,,True,True
4380,switch,"interruptor, disjuntor; alternar, trocar",C1,noun,,,True,True
4381,sword,espada,C1,noun,,,True,True
4382,swore,passado de swear,C1,verb,,,True,True
4383,sworn,particípio passado de swear,C1,verb,,,True,True
4384,swum,particípio passado de swim,C1,verb,,,True,True
4385,syllable,sílaba,C1,noun,,,True,True
4386,symbol,símbolo,C1,noun,,,True,True
4387,sympathy,simpatia,C1,noun,,,True,True
4388,symphony,sinfonia,C1,noun,,,True,True
4389,symptom,sintoma,C1,noun,,,True,True
4390,synopsis,"sinopse, sumário, resumo",C1,noun,,,True,True
4391,system,sistema,C1,noun,,,True,True
4392,table,mesa; tabela,C1,noun,,,True,True
4393,tablespoon,colher de sopa,C1,noun,,,True,True
4394,tablet,"tablete, comprimido, pastilha; bloco [papel]",C1,noun,,,True,True
4397,tail,"rabo, cauda",C1,noun,,,True,True
4398,take,tomar; levar,C1,verb,,,True,True
4399,taken,particípio passado de take,C1,verb,,,True,True
4400,tale,"história, fábula",C1,noun,,,True,True
4401,talent,talento,C1,noun,,,True,True
4402,talk,conversar,C1,verb,,,True,True
4404,tame,manso,C1,verb,,,True,True
4405,tan,bronzeado; bronzear-se,C1,noun,,,True,True
4406,tangle,"emaranhar, entrelaçar",C1,noun,,,True,True
4407,tank,"tanque, reservatório; tanque de guerra",C1,noun,,,True,True
4408,tap,torneira; bater de leve; pancadinha,C1,noun,,,True,True
4409,tape,fita [adesiva]; atar com fita; trena,C1,noun,,,True,True
4410,target,"alvo, objetivo",C1,noun,,,True,True
4411,task,tarefa,C1,noun,,,True,True
4412,taste,paladar,C1,noun,,,True,True
4413,tattoo,tatuagem; tatuar,C1,noun,,,True,True
4414,taught,passado e particípio passado de teach,C1,verb,,,True,True
4415,tax,taxa; imposto,C1,noun,,,True,True
4416,taxi,táxi,C1,noun,,,True,True
4417,tea,chá,C1,noun,,,True,True
4418,teach,ensinar,C1,verb,,,True,True
4420,team,"time, equipe",C1,noun,,,True,True
4421,teamwork,"trabalho de equipe, esforço cooperativo",C1,noun,,,True,True
4422,tear,"lágrima; chorar; tɛr rasgar, arrancar",C1,noun,,,True,True
4423,tease,"provocar, caçoar",C1,noun,,,True,True
4424,teaser,"provocador, implicante; anúncio chamativo,",C1,noun,,,True,True
4426,technical,"técnico, relativo a uma ciência",C1,noun,,,True,True
4427,technique,técnica,C1,noun,,,True,True
4428,technology,tecnologia,C1,noun,,,True,True
4429,teeth,plural de tooth,C1,noun,,,True,True
4430,telephone,telefone; telefonar,C1,noun,,,True,True
4431,tell,"contar, dizer",C1,verb,,,True,True
4432,temper,"temperamento, gênio, humor; temperar",C1,noun,,,True,True
4433,temperature,temperatura,C1,noun,,,True,True
4435,temporary,temporário,C1,noun,,,True,True
4436,tempt,"tentar, seduzir, incitar",C1,verb,,,True,True
4437,temptation,tentação,C1,noun,,,True,True
4438,ten,dez,C1,noun,,,True,True
4439,tenant,"inquilino, locatário",C1,noun,,,True,True
4440,tend,"tender, inclinar-se; tomar conta, cuidar",C1,verb,,,True,True
4441,tendency,tendência,C1,noun,,,True,True
4442,tender,"encarregado, vigia; suave, tenro",C1,noun,,,True,True
4443,tennis,tênis [jogo],C1,noun,,,True,True
4444,tense,"tenso, nervoso; tensionar",C1,noun,,,True,True
4445,tension,tensão,C1,noun,,,True,True
4446,tent,"barraca, tenda",C1,noun,,,True,True
4447,tenth,décimo,C1,noun,,,True,True
4448,term,termo; prazo; mandato,C1,noun,,,True,True
4449,terrace,terraço,C1,noun,,,True,True
4450,terrible,terrível,C1,adjective,,,True,True
4451,terrific,"incrível, muito bom",C1,adjective,,,True,True
4452,territory,território,C1,noun,,,True,True
4453,terror,terror,C1,noun,,,True,True
4454,terrorism,terrorismo,C1,noun,,,True,True
4455,test,"teste, prova, exame; testar",C1,noun,,,True,True
4456,testify,"testemunhar, depor",C1,verb,,,True,True
4457,text,texto,C1,noun,,,True,True
4458,than,do que; que,C1,adverb,,,True,True
4459,thank,obrigado; agradecer,C1,noun,,,True,True
4460,thanks,obrigado,C1,noun,,,True,True
4461,thanksgiving,ação de graças; agradecimento,C1,noun,,,True,True
4462,that,"aquele, aquela, aquilo; esse, essa, isso; que, o",C1,pronoun,,,True,True
4463,the,"o, a, os, as",C1,determiner,,,True,True
4464,theater,teatro,C1,noun,,,True,True
4465,theft,"furto, roubo",C1,noun,,,True,True
4467,theirs,"deles, delas [no lugar de um substantivo]",C1,pronoun,,,True,True
4468,them,"a eles, a elas, lhes, os, as",C1,pronoun,,,True,True
4469,theme,"tema, motivo",C1,noun,,,True,True
4470,themselves,eles (elas) mesmos(as); a eles (elas),C1,pronoun,,,True,True
4472,theory,teoria,C1,noun,,,True,True
4473,there,"lá, aí, ali",C1,adverb,,,True,True
4474,there to be,haver; existir,C1,,,,True,True
4475,therefore,"portanto, por esse motivo",C1,conjunction,,,True,True
4477,they,"eles, elas",C1,pronoun,,,True,True
4479,thief,ladrão,C1,noun,,,True,True
4480,thieves,plural de thief,C1,noun,,,True,True
4481,thigh,coxa,C1,noun,,,True,True
4482,thin,fino; magro,C1,noun,,,True,True
4483,thing,coisa,C1,noun,,,True,True
4484,think,"pensar, achar, crer",C1,verb,,,True,True
4485,third,terceiro,C1,noun,,,True,True
4486,thirst,"sede, ânsia",C1,noun,,,True,True
4487,thirsty,"com sede, sedento",C1,adjective,,,True,True
4488,thirteen,treze,C1,numeral,,,True,True
4489,thirteenth,décimo terceiro,C1,noun,,,True,True
4490,thirty,trinta,C1,noun,,,True,True
4491,this,"este, esta, isto",C1,pronoun,,,True,True
4492,thorn,espinho,C1,noun,,,True,True
4493,thorough,"completo, perfeito",C1,noun,,,True,True
4494,those,plural de that,C1,pronoun,,,True,True
4495,though,"contudo, embora",C1,adverb,,,True,True
4496,thought,pensamento; passado e particípio passado de,C1,verb,,,True,True
4497,thousandth,milésimo,C1,,,,True,True
4498,thread,"fio, linha; passar linha em agulha; abrir",C1,noun,,,True,True
4499,threat,caminho,C1,noun,,,True,True
4500,threaten,ameaçar,C1,verb,,,True,True
4501,three,três,C1,noun,,,True,True
