id,english,portuguese,level,word_type,example_en,example_pt,missing_example_en,missing_example_pt
4834,was,"""passado de be [usado com I", he," she e it]""",,"""""""Was"""" Ã© a forma passada do verbo """"to be"""" no singular",True,False
4835,wash,lavar,C2,noun,,,True,True
4836,wasp,vespa,,,,,True,True
4837,waste,desperdiÃ§ar,,,,,True,True
4838,watch,"""relÃ³gio [de pulso ou de bolso]",,,,,True,True
4839,water,Ã¡gua,,,,,True,True
4840,waterfall,"""queda dâ€™Ã¡gua"," cachoeira""",C2,Um fluxo de Ã¡gua caindo pela borda de um penhasco.,,False,True
4841,wave,"""agitar", vibrar,,,,True,True
4843,wax,"""cera"," parafina""",C2,Cera de abelha.,,False,True
4844,way,"""caminho",,,,,True,True
4846,weak,fraco,C2,adjective,,,True,True
4847,weakness,"""fraqueza"," fragilidade""",C2,A condiÃ§Ã£o de ser fraco.,,False,True
4848,wealth,"""riqueza"," fartura""",C2,,,True,True
4850,wear,"""vestir"," usar""",C2,roupas (em combinaÃ§Ã£o),,False,True
4852,weave,"""tecer", tranÃ§ar,,,,True,True
4854,website,conjunto de pÃ¡ginas na internet,C2,noun,,,True,True
4855,wedding,"""casamento"," matrimÃ´nio""",C2,,,True,True
4857,week,semana,C2,noun,,,True,True
4858,weekday,dia Ãºtil,C2,noun,,,True,True
4860,weekly,semanal,,,,,True,True
4861,weep,"""chorar"," lamentar""",C2,Uma sessÃ£o de choro.,,False,True
4862,weigh,"""pesar"," medir o peso""",C2,Para determinar o peso de um objeto.,,False,True
4863,weight,peso,,,,,True,True
4864,weird,"""esquisito"," estranho""",C2,,,True,True
4865,welcome,bem-vindo,C2,noun,,,True,True
4867,well,bem,,,,,True,True
4869,went,passado de go,C2,verb,,,True,True
4870,wept,passado e particÃ­pio passado de weep,C2,verb,,,True,True
4871,were,"""passado de be [usado com you", we e they],,,,True,True
4872,west,forma do subjuntivo de be,C2,noun, conventionally directed to the left on maps,,False,True
4874,wet,molhado,,,,,True,True
4875,whale,baleia,C2,noun,,,True,True
4876,wharf,"""cais"," ancoradouro""",C2,Um local de desembarque feito pelo homem para navios em uma costa ou margem de rio.,,False,True
4878,whatever,"""qualquer que", quaisquer que,,,,True,True
4880,wheel,"""roda",,,,,True,True
4881,when,quando,C2,conjunction,,,True,True
4882,whenever,"""quando quer que"," sempre que""",C2,sempre que,,False,True
4883,where,onde,C2,adverb,,,True,True
4885,wherever,onde quer que,C2,adverb,,,True,True
4886,whether,se [dÃºvida,,,,,True,True
4887,which,"""qual"," que""",C2,Qual ou quais (dos mencionados ou implÃ­citos).,,False,True
4889,whip,chicote,,,,,True,True
4890,whirl,"""girar",,,,,True,True
4892,whisper,"""sussurrar", cochichar,,,,True,True
4893,whistle,assobiar,,,,,True,True
4894,white,branco,,,,,True,True
4896,who,quem,C2,noun,,,True,True
4897,whoever,quem quer que,C2,pronoun,,,True,True
4899,venda por atacado,hu:m,C2,,,,True,True
4900,whose,de quem,,,,,True,True
4901,why,por que,C2,adverb,,,True,True
4902,wicked,imoral,,,,,True,True
4903,wide,"""largo"," amplo""",C2,,,True,True
4904,width,largura,C2,noun,,,True,True
4905,widely,"""largamente", amplamente," extensamente""",In a wide manner,,False,True
4906,widow,viÃºva,C2,noun,,,True,True
4907,widower,viÃºvo,C2,noun,,,True,True
4909,wi-fi,conexÃ£o sem fio Ã  internet,C2,noun,,,True,True
4910,wild,"""selvagem"," bravo""",C2,O estado indomesticado de um animal selvagem.,,False,True
4911,will," uÉ™l*""",vontade,,,,True,True
4914,wind,vento,,,,,True,True
4915,window,janela,C2,noun,,,True,True
4917,wing,vinho,C2,noun, insect) body that enables it to fly,,False,True
4918,wink,piscar os olhos,,,,,True,True
4919,winner,vencedor,C2,noun,,,True,True
4921,wipe,"""esfregar"," limpar com pano""",C2,O ato de limpar algo.,,False,True
4923,wisdom,sabedoria,C2,noun,,,True,True
4924,wise,"""sÃ¡bio"," sensato""",C2,Tornar-se sÃ¡bio.,,False,True
4925,wish,desejar,,,,,True,True
4926,wit,"""perspicÃ¡cia"," inteligÃªncia""",C2,sanidade,,False,True
4927,witch,"""bruxa"," feiticeira""",C2,,,True,True
4935,wizard,"""mago", feiticeiro,,,,True,True
4939,women,plural de woman,C2,noun,,,True,True
4941,wonder,maravilha,,,,,True,True
4942,woo,atrair,C2,verb,,,True,True
4944,wooden,de madeira,C2,adjective,,,True,True
4946,word,palavra,C2,noun,,,True,True
4948,work,"""trabalho", obra,,,,True,True
4951,world,mundo,,,,,True,True
4952,worm,"""verme"," minhoca""",C2,,,True,True
4954,worn-out,"""gasto", usado,,,,True,True
4955,worry,preocupar-se,C2,noun,,,True,True
4956,worse,pior,C2,adjective,,,True,True
4957,worship,"""adorar", venerar,,,,True,True
4958,worst,"""o pior"," da pior maneira""",C2,,,True,True
4959,worth,valor,C2,noun,,,True,True
4962,wrap,"""embrulhar", empacotar,,,,True,True
4963,wreck,"""danificar", arruinar,,,,True,True
4965,wrench,"""torÃ§Ã£o", puxÃ£o,,,,True,True
4969,wrinkle,"""vinco", ruga,,,,True,True
4970,write,"""escrever"," redigir""",C2,O ato ou estilo de escrever.,,False,True
4971,writer,escritor,C2,noun,Uma pessoa que escreve ou produz obras literÃ¡rias.,,False,True
4972,writing,escrita,C2,noun,,,True,True
4974,wrong,errado,C2,noun,,,True,True
4976,wrung,passado e particÃ­pio passado de wring,C2,verb,,,True,True
4978,x-ray,raio-X,C2,noun,,,True,True
4980,xerox,xerox,,,,,True,True
4981,yard,"""jardim", quintal,,,,True,True
4982,yawn,bocejar,,,,,True,True
4983,yeah,"""sim", ah, Ã©,,,True,True
4986,yell,"""gritar", berrar, urrar,,,True,True
4987,yellow,amarelo,,,,,True,True
4988,pages,pÃ¡ginas amarelas,C2,noun,,,True,True
4989,yes,sim,C2,noun,,,True,True
4990,yesterday,yet,C2,noun,,,True,True
4991,yield,"""produzir", render,,,,True,True
4995,young,jovem,C2,noun,,,True,True
4998,yourself,vocÃª mesmo,,,,,True,True
4999,youth,"""juventude"," mocidade""",C2,A qualidade ou estado de ser jovem.,,False,True
5002,zero,zero,C2,noun,,,True,True
5003,zillion,"""nÃºmero incalculÃ¡vel"," zilhÃ£o""",C2,,,True,True
5004,zip,zunido,,,,,True,True
5005,zip code,zipper,C2,noun," consisting of a five- or nine-figure number.""",,False,True
5007,zoo,jardim zoolÃ³gico,C2,noun,,,True,True
5008,o oxford english dictionary (oed),o Cambridge Dictionary,C2,,,,True,True
5009,dictionary e longman pronunciation dictionary.,"""o DicionÃ¡rios bilÃ­ngues confiÃ¡veis"," como Michaelis DicionÃ¡rio""",C2,,,True,True
5010,como english file e headway., como Duolingo," BBC Learning""",English e Cambridge English.,,,True,True
5011,I,eu,A1,pronoun,,,True,True
5013,done,feito,A1,verb,,,True,True
5014,would,iria,A1,verb, under different circumstances,,False,True
5016,say,dizer,A1,verb,,,True,True
5019,used,usou,A1,verb,,,True,True
5020,asked,perguntou,A1,verb,Para solicitar (informaÃ§Ãµes ou uma resposta a uma pergunta).,,False,True
5021,leave,"""sair"," deixar""",A1,Ter uma consequÃªncia ou resquÃ­cio.,,False,True
5022,brought,trouxe,A1,verb,,,True,True
5023,lay,deitou,A1,verb,,,True,True
5024,opened,abriu,A1,verb,,,True,True
5026,turned,"""virou"," girou""",A1,para realizar um movimento fÃ­sico nÃ£o linear.,,False,True
5029,played,"""jogou"," tocou""",A1,,,True,True
5030,moved,"""moveu"," mudou""",A1,,,True,True
5031,lived,"""viveu"," morou""",A1,,,True,True
5033,happened,aconteceu,A1,verb,,,True,True
5034,appeared,apareceu,A2,verb,,,True,True
5035,produced,produziu,A2,verb,,,True,True
5036,provided,"""forneceu"," proveu""",B1,,,True,True
5038,continued,continuou,A2,verb,,,True,True
5039,followed,seguiu,A1,verb,,,True,True
5040,learned,aprendeu,A1,verb, erudite,,False,True
5041,changed,"""mudou"," trocou""",A1,Para se tornar algo diferente.,,False,True
5046,through,atravÃ©s,A1,preposition,,,True,True
5047,above,acima,A1,noun,,,True,True
5048,towards,em direÃ§Ã£o a,A2,preposition,,,True,True
5051,a,"""um"," uma""",A1,A/a,,False,True
5052,yet,"""ainda"," jÃ¡""",A1,,,True,True
5053,anguish,AngÃºstia,A1,noun,,,True,True
5054,apprehensive,Apreensivo.,A1,adjective,,,True,True
5055,animosity,Antipatia,A1,noun,,,True,True
5056,appalled,"""horrorizado"," chocado""",A1,,,True,True
5057,antipathy,Antipatia.,A1,noun,,,True,True
5059,animus,intention,A1,noun,,,True,True
5060,appall,espantoso,A1,verb,,,True,True
5061,angst,AngÃºstia,A1,noun,,,True,True
5062,anathema,anÃ¡tema,A1,noun,,,True,True
5063,anomaly,anomalia,A1,noun,,,True,True
5066,apparition,ApariÃ§Ã£o,A1,noun,,,True,True
5067,appease,Apaziguar,A1,verb,,,True,True
5068,antithetical,antitÃ©tico,A1,adjective,,,True,True
5074,anteroom,ANTESALA,A1,noun, another,,False,True
5075,antithesis,antÃ­tese,A1,noun,,,True,True
5076,anon,Anon.,A1,adverb,,,True,True
5078,anguished,angustiado,A1,verb,,,True,True
5080,anomalous,Anomalia,A1,adjective,,,True,True
5081,annoyance,Aborrecimento,A1,noun,,,True,True
5082,antithetic,antitÃ©tico,A1,adjective,,,True,True
5083,apparatus,aparelho de respiraÃ§Ã£o,A1,noun,,,True,True
5085,anamnesis,Anamnese,A1,noun,,,True,True
5087,anomic,AnÃ´mico,A1,adjective,,,True,True
5088,appreciative,APRECIATIVO,A1,adjective,,,True,True
5090,annul,Anular.,A1,verb,,,True,True
5091,antagonistic,AntagÃ´nico,A1,adjective,,,True,True
5092,annoyed,Chatiado,A1,verb,,,True,True
5095,antechamber,antprÃ¢mara,A1,noun,,,True,True
5098,analog,analÃ³gico,A1,noun,,,True,True
5099,approval,aprovaÃ§Ã£o,A1,noun,,,True,True
5100,apparently,parece que....,A1,adverb,,,True,True
5105,apperception,apercepÃ§Ã£o,A1,noun,,,True,True
5107,appearance,participaÃ§Ã£o,A1,noun,,,True,True
5111,antinomy,Antinomia,A1,noun,,,True,True
5118,antiquity,Antiguidade,A1,noun,,,True,True
5119,analytical,analÃ­tica.,A1,adjective,,,True,True
5120,appalling,"""abominÃ¡vel"," abominÃ¡veis""",A1,,,True,True
5122,approaching,se aproximando,A1,verb,,,True,True
5123,appeasing,apaziguar,A1,verb,,,True,True
5131,anhedonia,anedonia,,,,,True,True
5137,animalistic,AnimalÃ­stico,A1,adjective,,,True,True
5145,anachronism,Anacronismo,A2,noun,,,True,True
5146,antagonism,Antagonismo,A2,noun,,,True,True
5154,appropriated,Apropriados,A2,verb,,,True,True
5156,anointed,ungido,A2,verb,,,True,True
5157,anthropomorphite,antropomorfita,A2,,,,True,True
5158,anoetic,anoÃ©tico,A2,,,,True,True
5159,angsty,angustiado,A2,,,,True,True
5160,anterior,preceding,,,,,True,True
5164,appendage,ApÃªndice,A2,noun,,,True,True
5166,andante,Andamento,A2,noun,,,True,True
5167,ancestry,ancestralidade,A2,noun,,,True,True
5168,anonymity,Anonimato,A2,noun,,,True,True
5170,antemeridian,antemeridiano,A2,,,,True,True
5172,androcracy,androcracia,A2,noun,,,True,True
5173,anomalism,anomalismo,A2,,,,True,True
5175,anvil,bigorna,A2,noun,,,True,True
5178,antedate,antedato,A2,noun,,,True,True
5179,angelic,Angelical,A2,adjective, angels,,False,True
5180,anglo-saxon,HOMENS BRANCOS,A2,,,,True,True
5181,antagonize,Antagonizar,A2,verb,,,True,True
5183,appeasement,PolÃ­tica de apaziguamento,A2,noun,,,True,True
5184,appreciable,apreciÃ¡vel,A2,adjective,,,True,True
5185,antipathetic,antipÃ¡tico,A2,adjective,,,True,True
5188,anuran,anuro,A2,noun,,,True,True
5189,anxiousness,Ansiedade,A2,,,,True,True
5190,anticipant,antecipante,A2,,,,True,True
5191,anarchical,anÃ¡rquico,A2,,,,True,True
5193,anaphia,anafia,A2,,,,True,True
5194,anthropomorph,antropomorfo,A2,,,,True,True
5195,anamorph,anamorfo,A2,,,,True,True
5197,antiseptic,AntissÃ©ptico,A2,noun,,,True,True
5199,analogue,analÃ³gico,A2,noun,,,True,True
5200,anthropoid,antropÃ³ide,A2,noun,,,True,True
5201,antonym,AntÃ´nimo,A2,noun,â€œrichâ€ is an antonym of â€œpoorâ€,,False,True
5202,anthracite,Antracite,A2,noun,,,True,True
5204,approved,aprovado,A2,verb,,,True,True
5205,antecedence,AntecedÃªncia,A2,,,,True,True
5206,animality,animalidade,A2,noun,,,True,True
5207,announced,anunciado,A2,verb,,,True,True
5208,appeaser,PolÃ­tica de apaziguamento,A2,,,,True,True
5209,anagogy,anagogia,A2,,,,True,True
5210,apprehended,apreendido,A2,verb,,,True,True
5211,annexing,anexando,A2,verb,,,True,True
5212,appendages,anexos (cutÃ¢neos),A2,noun,,,True,True
5213,anilingus,anilÃ­ngua,A2,noun,,,True,True
5214,annuent,anuente,A2,,,,True,True
5215,ankylosed,Anquilose,A2,verb,,,True,True
5217,apprehensions,apreensÃµes,A2,noun,,,True,True
5222,appendix,apÃªndice,A2,noun,,,True,True
5224,anastomosis,Anastomose.,B1,noun,,,True,True
5225,analyst,analista,B1,noun,,,True,True
5227,appropriation,dotaÃ§Ã£o orÃ§amentÃ¡ria,B1,noun,,,True,True
5231,annunciation,AnunciaÃ§Ã£o,B1,noun,,,True,True
5233,anthesis,antese,B1,noun,,,True,True
5234,anthropologist,AntropÃ³logo.,B1,noun,,,True,True
5235,anonym,AnÃ´nimo,B1,noun,,,True,True
5236,anorak,anoraque,B1,noun,,,True,True
5238,appetency,apetÃªncia,B1,noun,,,True,True
5239,anthropomorphous,Antropomorfismo,B1,adjective,,,True,True
5240,anxiously,ansiosamente.,B1,adverb,,,True,True
5241,anguine,anguina,B1,adjective,,,True,True
5242,approbative,aprobative,B1,,,,True,True
5243,annealed,Recozido,B1,verb, for the purpose of rendering less brittle,,False,True
5244,anomalousness,anomalia,B1,,,,True,True
5245,apparitor,aparelhador,B1,,,,True,True
5246,apparitional,aparitional,B1,,,,True,True
5247,anomalies,de anomalias.,B1,noun,,,True,True
5248,analgetic,analgÃ©sico,B1,,,,True,True
5249,appreciably,apreciavelmente,B1,adverb,,,True,True
5250,antonymous,antÃ´nimo,B1,,,,True,True
5251,anaesthesiology,Anestesiologia,B1,noun,,,True,True
5252,aniconic,anicÃ´nico,B1,,,,True,True
5253,appropinquity,apropinquity,B1,,,,True,True
5254,anhedonic,anedÃ´nico,B1,,,,True,True
5255,anetic,anÃ©tico,B1,,,,True,True
5256,analysing,"""analisando","""",B1,Submeter Ã  anÃ¡lise.,,False,True
5257,antevenient,anteveniente,B1,,,,True,True
5258,appropriacy,Recato.,B1,noun, etc,,False,True
5262,annular,anelar,B1,adjective, a ring,,False,True
5268,answerable,"""responsabilizÃ¡vel"," responsÃ¡vel""",B1,,,True,True
5269,approachable,acessÃ­vel,B1,adjective,,,True,True
5270,anymore,.,B1,adverb,,,True,True
5271,anthropomorphize,antropomorfizar,B1,verb,,,True,True
5273,apprehensible,apreensÃ­vel,B1,adjective,,,True,True
5274,appropriately,adequadamente.,B1,adverb,,,True,True
5275,ansa,(ANSA),B1,,,,True,True
5276,antiquate,antiquado,B1,,,,True,True
5277,annihilator,aniquilador,B1,,,,True,True
5278,anthropophagy,antropofagia,B1,noun,,,True,True
5279,analytics,anÃ¡lises,B1,noun,,,True,True
5280,anticipative,anticipativo,B1,,,,True,True
5282,appallingly,assustadoramente,B1,adverb,,,True,True
5283,analyzing,analisar,B1,verb,,,True,True
5285,appeach,apaziguar,B1,,,,True,True
5286,anguishing,angustiante,B1,verb,,,True,True
5287,aniconism,aniconismo,B1,,,,True,True
5288,anonyma,anÃ´nimo,B1,,,,True,True
5289,anthro,antro,B1,noun,,,True,True
5290,antumbra,Antombra,B1,,,,True,True
5291,anentropy,anentropia,B1,,,,True,True
5294,anneal,Recozimento,B2,noun,,,True,True
5295,angora,TURCO,B2,noun,,,True,True
5298,anoint,ungir,B2,verb,,,True,True
5299,anemic,AnÃªmicas,B2,noun,,,True,True
5300,anamorphosis,anamorfose,B2,noun,,,True,True
5301,ananas,anana,B2,,,,True,True
5302,antiphrasis,antifrase,B2,,,,True,True
5304,anachronistic,anacrÃ´nico,B2,adjective,,,True,True
5306,approving,aprovaÃ§Ã£o,B2,verb,,,True,True
5307,anesthesiology,Anestesiologia&#10,,,,,True,True
5308,anxiolytic,ANSIOLÃTICO,B2,noun,,,True,True
5309,anoxic,"""<g id=""""1"""">*</g><g id=""""2""""> </g><g id=""""3"""">Anoxic</g>""",B2,,,,True,True
5310,anaphrodisia,anafrodisia,B2,,,,True,True
5311,animalism,â€¢ Animalismo,B2,noun,A doutrina de que os humanos sÃ£o meramente animais e carecem de qualquer espiritualidade.,,False,True
5312,annatto,Anato,B2,noun,,,True,True
5313,appearing,Aparecimento,B2,verb,,,True,True
5314,appetitive,Apetitivo,B2,adjective,,,True,True
5315,anionic,aniÃ´nico,B2,,,,True,True
5316,anencephalic,anencefÃ¡lico,B2,adjective,,,True,True
5317,anomy,Anomia,B2,noun,,,True,True
5318,anteriority,Anterioridade,B2,,,,True,True
5320,anaphylactic,anafilÃ¡tico,B2,adjective,,,True,True
5321,anointment,UnÃ§Ã£o,B2,,,,True,True
5322,antalgic,antÃ¡lgico,B2,,,,True,True
5323,anthroposcopy,antroposcopia,B2,,,,True,True
5325,annexed,ANEXOS,B2,verb,,,True,True
5326,antithetically,antiteticamente,B2,,,,True,True
5327,applying,"""aplicando"," candidatando""",B2,,,True,True
5328,approbatory,aprovatÃ³rio,B2,,,,True,True
5329,antevert,anteverter,B2,,,,True,True
5330,approached,abordado,B2,verb,,,True,True
5331,approaches,abordagens.,B2,noun,,,True,True
5334,analogic,analÃ³gico,B2,,,,True,True
5335,antagonized,antagonizado,B2,verb,,,True,True
5336,anthropomancy,antropomancia,B2,,,,True,True
5337,appears,aparece.,B2,verb,,,True,True
5339,apprised,informado,B2,verb,,,True,True
5341,androcentric,androcÃªntrico,B2,adjective,,,True,True
5342,anthropophuism,antropofuismo,B2,,,,True,True
5343,annihilationist,aniquilacionista,B2,,,,True,True
5344,anthracomancy,antracomancia,B2,,,,True,True
5345,appeased,da diferenÃ§a,B2,verb,,,True,True
5346,appertinent,appertinente,B2,,,,True,True
5347,anteport,anteporto,B2,,,,True,True
5348,antichamber,anticÃ¢mara,B2,,,,True,True
5349,antipathist,antipatista,B2,,,,True,True
5350,anaesthetization,anestesia,B2,,,,True,True
5351,annihilatory,aniquilador,B2,,,,True,True
5352,anthropopathic,antropopata,B2,,,,True,True
5353,analogizing,analogizando,B2,verb,,,True,True
5354,anemosis,anemose,B2,,,,True,True
5355,antonymic,antonÃ­mico,B2,,,,True,True
5356,antiair,antiaÃ©reo,B2,,,,True,True
5357,anancasm,anancasma,B2,,,,True,True
5358,antsiness,formigueiro,B2,,,,True,True
5359,anagrammatisation,anagramatizaÃ§Ã£o,B2,,,,True,True
5360,angerness,raiva,B2,,,,True,True
5361,anemization,anemizaÃ§Ã£o,B2,,,,True,True
5362,apparation,apariÃ§Ã£o,B2,,,,True,True
5363,ankylosis,Anquilose,C1,noun,,,True,True
5365,antiphon,AntÃ­fona,C1,noun,,,True,True
5369,antipasto,Antepasto,C1,noun,,,True,True
5370,antichrist,æ•ŒåŸºç£,C1,noun,,,True,True
5372,anthroposophy,Antroposofia,C1,noun,,,True,True
5374,anabiosis,anabiose,C1,noun,,,True,True
5375,angiology,Angiologia.,C1,,,,True,True
5376,anechoic,Anecoico,C1,adjective,,,True,True
5377,antitype,antÃ­tipo,C1,noun,,,True,True
5378,anthropological,antropolÃ³gico,C1,adjective,,,True,True
5379,antiquary,AntiquÃ¡rio,C1,noun,,,True,True
5380,anomalously,anormalmente,C1,,,,True,True
5381,anthelion,antÃ©lio,C1,noun,Um fraco halo branco raramente visto no cÃ©u oposto ao sol no cÃ­rculo parÃ©lico.,,False,True
5382,anacreontic,anacreÃ´nticos,C1,noun,,,True,True
5384,anorectic,AnorexÃ­geno,C1,noun,,,True,True
5385,approx,aprox.,C1,adjective,,,True,True
5387,anomalistic,anomalÃ­stico,C1,adjective,,,True,True
5389,anachronic,anacrÃ´nico,C1,adjective,,,True,True
5390,analphabetic,analfabÃ©tico,C1,noun,,,True,True
5391,anorgasmia,Anorgasmia.,C1,noun,,,True,True
5393,applesauce,Molho de MaÃ§Ã£,C1,noun,,,True,True
5394,anapestic,Anapesto,C1,,,,True,True
5395,anarchistic,Anarquismo,C1,,,,True,True
5396,anfractuosity,anfractuosidade,C1,,,,True,True
5398,anoestrus,ANESTRO,C1,,,,True,True
5399,anthropophagus,antropofago,C1,noun,,,True,True
5400,anarthria,Anartria,C1,,,,True,True
5401,anatto,anato,C1,noun,,,True,True
5402,anagogical,anagÃ³gico,C1,,,,True,True
5403,analogically,analogicamente,C1,,,,True,True
5405,anarthrous,anartro,C1,,,,True,True
5406,antics,palhaÃ§adas,C1,noun,,,True,True
5407,apparatuses,aparelhos,C1,noun,,,True,True
5408,apparency,aparÃªncia,C1,,,,True,True
5409,approximated,aproximado,C1,verb,,,True,True
5410,anatine,anatina,C1,,,,True,True
5411,antiquarianism,AntiquÃ¡rio,C1,,,,True,True
5412,antitheses,AntÃ­tese,C1,noun,,,True,True
5413,antaeus,Anteu,C1,,,,True,True
5414,anthropophobia,antropofobia,C1,,,,True,True
5415,appetible,apetitoso,C1,,,,True,True
5416,apprehending,apreendendo,C1,verb,,,True,True
5417,anachorism,anacorismo,C1,,,,True,True
5418,antinomies,antinomias,C1,noun,,,True,True
5420,answerless,sem resposta,C1,,,,True,True
5421,angelina,Angelina.,C1,,,,True,True
5422,annotations,anotaÃ§Ãµes,C2,noun,,,True,True
5423,approvance,aprovaÃ§Ã£o,C2,,,,True,True
5424,analogousness,analogidade,C2,,,,True,True
5471,antipodes,antÃ­podas,A1,noun,Australia and England are antipodes,,False,True
5477,announcer,Locutor,A1,noun,,,True,True
5478,anabaptist,Anabatista,A1,noun,,,True,True
5479,anaemic,anÃªmico,A1,noun,,,True,True
5480,anatomize,anatomizar,A1,verb,,,True,True
5481,anisette,Anisete,A1,noun,,,True,True
5485,anglicism,anglicismo,A1,noun,,,True,True
5486,antivenin,Soro antiofÃ­dico,A1,noun," como cobras e aranhas.""",,False,True
5487,analogical,Analogico,A1,adjective,,,True,True
5488,antenuptial,antenupcial,A1,adjective,,,True,True
5489,anuresis,anurese,A1,,,,True,True
5490,anu,Mu.,A1,,,,True,True
5491,ancestress,Antepassado,A1,noun,,,True,True
5493,ankylose,anquilose,A1,verb,,,True,True
5494,anaclitic,anaclÃ­tico,A1,adjective," fome).""",,False,True
5496,angrily,irritada.,A1,adverb,,,True,True
5498,animatism,(animatismo).,A1,noun,,,True,True
5499,annulate,anular,A1,noun,,,True,True
5500,anaxagoras,AnaxÃ¡goras de ClazÃ´menas,A1,,,,True,True
5501,analysand,PsicanÃ¡lise,A1,noun,,,True,True
5502,animalize,animalizar,A1,verb,,,True,True
5503,androgenic,AndrÃ³geno,A1,adjective,,,True,True
5505,anointing,unÃ§Ã£o,A1,verb,,,True,True
5507,animist,Animismo,A1,noun,,,True,True
5510,antiaircraft,defesa antiaÃ©rea,A1,noun,,,True,True
5511,antlered,chifre,A1,verb,,,True,True
5512,anaglyphic,anaglÃ­fico,A2,adjective,,,True,True
5513,analyzable,analisÃ¡vel,A2,adjective,,,True,True
5514,anisometric,anisomÃ©trico,A2,adjective,,,True,True
5515,apparentness,aparenteidade,A2,noun,,,True,True
5516,analogist,analogista,A2,noun,,,True,True
5517,anchoress,Ã¢ncora,A2,noun,,,True,True
5518,animistic,Animismo,A2,adjective,,,True,True
5520,annalistic,analÃ­stico,A2,adjective,,,True,True
5521,appreciatively,apreciativamente,A2,adverb,,,True,True
5522,approachability,Receptivo/AcessÃ­vel,A2,noun,,,True,True
5523,analogously,analogamente,A2,adverb,,,True,True
5524,androgenous,androgÃªnica,A2,adjective,,,True,True
5525,anisogamous,anisogÃ¢mico,A2,adjective,,,True,True
5527,antagonistically,antagonisticamente,A2,adverb,,,True,True
5528,anaclisis,anaclise,A2,,,,True,True
5529,anarch,Anarquista,A2,noun,,,True,True
5530,antediluvial,antediluviano,A2,adjective,,,True,True
5531,appendices,apÃªndices,A2,noun,,,True,True
5532,appraisement,avaliaÃ§Ã£o,A2,noun,,,True,True
5533,anathematization,anatematizaÃ§Ã£o,A2,noun,,,True,True
5534,anecdotage,anedÃ³tico,A2,noun,,,True,True
5536,ankus,tornozelo,A2,noun,,,True,True
5538,anthropo,antropo,A2,,,,True,True
5539,anthropography,antropografia,A2,,,,True,True
5540,antisubmarine,antissubmarino,A2,,,,True,True
5541,anaclastic,anaclÃ¡stico,A2,adjective,,,True,True
5543,anaphoric,anafÃ³rico,A2,adjective,"""The word """"it"""" in the sentence """"The cat is hungry",,False,True
5544,answers,respostas,A2,noun,,,True,True
5547,ananthous,ananto,A2,adjective,,,True,True
5548,ancestors,antepassados,A2,noun, at any distance of time,,False,True
5549,androphore,andrÃ³foro,A2,,,,True,True
5550,anomalistically,anomalisticamente,A2,adverb,,,True,True
5554,antonius,Antoine,A2,,,,True,True
5556,angerly,irritado,A2,adverb,,,True,True
5557,animally,animalmente,A2,adverb,,,True,True
5558,antiblack,anti-negro,A2,,,,True,True
5559,antonomasy,antonomasia,A2,,,,True,True
5560,anaptotic,anaptÃ³tico,A2,adjective,,,True,True
5562,anencephalous,anencÃ©falo,A2,adjective,,,True,True
5563,answerably,responsavelmente,A2,adverb,,,True,True
5564,antecedaneous,antecedente,A2,adjective,,,True,True
5565,antibromic,antibrÃ´mico,A2,adjective,,,True,True
5566,antipathic,antipÃ¡tico,A2,adjective,,,True,True
5567,apparitions,apariÃ§Ãµes,A2,noun,,,True,True
5568,appealingness,atratividade,A2,noun,,,True,True
5569,antiochian,antioquiano,A2,adjective,,,True,True
5570,anacoenosis,anacoenose,A2,,,,True,True
5571,annexment,anexo,A2,noun,,,True,True
5572,anomalist,anomalista,A2,noun,,,True,True
5573,anserous,anseroso,A2,adjective,,,True,True
5574,antagonisms,Antagonismos.,A2,noun,,,True,True
5575,antiabortion,antiaborto,A2,adjective,,,True,True
5576,antiquities,antiguidades,A2,noun,,,True,True
5580,angelolatry,angelolatria,A2,,,,True,True
5581,antagony,antagonia,B1,,,,True,True
5582,anthophobia,antofobia,B1,,,,True,True
5583,antichronism,anticronismo,B1,noun,,,True,True
5585,appetizingness,apetitosidade,B1,noun,,,True,True
5586,approximal,aproximado,B1,adjective,,,True,True
5587,anacamptics,anacampticos,B1,,,,True,True
5602,antagonised,antagonizado,B1,verb,,,True,True
5603,antechambers,ANTE-CÃ‚MARAS,B1,noun,,,True,True
5604,anthroponomy,antroponomia,B1,,,,True,True
5605,appension,apenaÃ§Ã£o,B1,noun,,,True,True
5606,appraisers,avaliadores,B1,noun,,,True,True
5607,appreciant,apreciador,B1,,,,True,True
5608,appreciatingly,apreciadoramente,B1,adverb,,,True,True
5609,anthropologic,AntropolÃ³gico,B1,adjective,,,True,True
5610,anthroposociology,antropossociologia,B1,,,,True,True
5611,antitropous,antitrÃ³pico,B1,adjective,,,True,True
5612,anuptaphobia,anuptafobia,B1,,,,True,True
5613,anagalactic,anagalÃ¡ctico,B1,adjective,,,True,True
5614,anticipatorily,Antecipatoriamente.,B1,adverb,,,True,True
5615,antinociceptive,antinociceptivo,B1,adjective,,,True,True
5616,antrostomy,antrostomia,B1,,,,True,True
5617,appendicostomy,apendicostomia,B1,,,,True,True
5618,anaphorically,anaforicamente,B1,adverb,,,True,True
5619,annexure,ANEXO,B1,noun,,,True,True
5620,ansiform,ansiforme,B1,,,,True,True
5621,anticoincidence,anticoincidÃªncia,B1,noun,,,True,True
